"transaction_id","account_id","transaction_date","posted_date","description","amount","currency","source_file","client_reported_category"
"T02023","A003","2025-02-26","2025-02-27","SOUTHWEST AIR","-404.36","USD","A003_02_export.csv",""
"T02024","A005","11/18/2025","2025-11-20","TARGET T-2450","-159.39","USD","A005_11_export.csv",""
"T02025","A003","8/15/2025","2025-08-16","NV Energy","-53.06","USD","A003_08_export.csv","Other"
"T02026","A003","2025-01-02 00:00:00","2025-01-04","LAS VEGAS ATHLETIC CLUB","-72.58","USD","A003_01_export.csv",""
"T02027","A005","2/12/2025","2025-02-14","Walgreens","-17.05","USD","A005_02_export.csv",""
"T02028","A005","2025-05-05","2025-05-06","NIKE LAS VEGAS","-211.09","USD","A005_05_export.csv",""
"T02029","A005","9/23/2025","2025-09-24","Trader Joe's","-42.91","USD","A005_09_export.csv",""
"T02030","A001","2025-04-10","2025-04-12","LAS VEGAS ATHLETIC CLUB","-89.86","USD","A001_04_export.csv",""
"T02031","A005","6/27/2025","2025-06-29","Costco","-79.83","USD","A005_06_export.csv",""
"T02032","A002","2025-07-02","2025-07-03","Chevron","-66.61","USD","A002_07_export.csv",""
"T02033","A004","3/16/2025","2025-03-17","Uber Eats","-106.9","USD","A004_03_export.csv",""
"T02034","A003","2025-07-10 00:00:00","2025-07-11","Chipotle","-113.54","USD","A003_07_export.csv",""
"T02035","A001","2025-05-04","2025-05-06","Spotify","-12.91","USD","A001_05_export.csv",""
"T02036","A001","2025-03-17","2025-03-18","CHEVRON 0209341","-80.01","USD","A001_03_export.csv",""
"T02037","A002","10/15/2025","2025-10-16","NETFLIX.COM","-52.64","USD","A002_10_export.csv",""
"T02038","A002","9/1/2025","2025-09-02","UBER *EATS","-92.47","USD","A002_09_export.csv",""
"T02039","A001","2025-11-17 00:00:00","2025-11-18","SMITHS #348","-177.68","USD","A001_11_export.csv",""
"T02040","A005","5/24/2025","2025-05-25","CHIPOTLE 2841","-109.73","USD","A005_05_export.csv",""
"T02041","A005","2025-09-14 00:00:00","2025-09-15","Southwest Gas","-240.09","USD","A005_09_export.csv",""
"T02042","A003","2025-01-12 00:00:00","2025-01-13","AIRBNB * HM","-285.8","USD","A003_01_export.csv",""
"T02043","A002","2025-06-22","2025-06-24","Target","-121.48","USD","A002_06_export.csv",""
"T02044","A004","2025-02-02","2025-02-03","CVS","-116.45","USD","A004_02_export.csv",""
"T02045","A002","2025-09-22 00:00:00","2025-09-23","Costco","-91.81","USD","A002_09_export.csv","Other"
"T02046","A004","2025-11-28 00:00:00","2025-11-30","Costco","-28.82","USD","A004_11_export.csv",""
"T02047","A001","2025-02-14 00:00:00","2025-02-15","SW GAS CORP","-76.35","USD","A001_02_export.csv",""
"T02048","A004","2025-07-15 00:00:00","2025-07-16","Nike","-159.22","USD","A004_07_export.csv",""
"T02049","A005","7/10/2025","2025-07-11","NETFLIX.COM","-73.04","USD","A005_07_export.csv",""
"T02050","A003","9/10/2025","2025-09-11","Airbnb","-741.88","USD","A003_09_export.csv",""
"T02051","A002","11/2/2025","2025-11-03","NVENERGY PAYMENT","-92.06","USD","A002_11_export.csv",""
"T02052","A003","11/28/2025","2025-11-29","NIKE LAS VEGAS","-68.62","USD","A003_11_export.csv","Food"
"T02053","A001","2025-01-15 00:00:00","2025-01-16","SPOTIFY USA","-39.42","USD","A001_01_export.csv",""
"T02054","A004","2025-08-15","2025-08-17","SHELL OIL 5742","-36.73","USD","A004_08_export.csv",""
"T02055","A004","3/10/2025","2025-03-11","LAS VEGAS ATHLETIC CLUB","-36.01","USD","A004_03_export.csv",""
"T02056","A005","2025-01-01 00:00:00","2025-01-02","LVAC","-93.43","USD","A005_01_export.csv",""
"T02057","A004","2025-06-11 00:00:00","2025-06-12","Marriott","-498.64","USD","A004_06_export.csv",""
"T02058","A005","2025-05-10 00:00:00","2025-05-11","YARD HOUSE 8387","-94.33","USD","A005_05_export.csv",""
"T02059","A003","2025-04-15 00:00:00","2025-04-16","NV Energy","-112.3","USD","A003_04_export.csv",""
"T02060","A005","2025-06-22 00:00:00","2025-06-23","Cox Communications","-232.32","USD","A005_06_export.csv",""
"T02061","A001","2025-07-05 00:00:00","2025-07-06","Yard House","-54.36","USD","A001_07_export.csv","Other"
"T02062","A002","2025-03-26","2025-03-28","Amazon","-25.14","USD","A002_03_export.csv",""
"T02063","A004","9/25/2025","2025-09-26","NETFLIX.COM","-58.87","USD","A004_09_export.csv",""
"T02064","A001","2025-03-29","2025-03-31","AMC 0039 TOWN SQUARE","-61.08","USD","A001_03_export.csv",""
"T02065","A001","6/11/2025","2025-06-12","SMITHS GROCERY 0348","-30.61","USD","A001_06_export.csv",""
"T02066","A005","2025-08-22","2025-08-24","LAS VEGAS ATHLETIC CLUB","-54.67","USD","A005_08_export.csv",""
"T02067","A004","2025-03-06","2025-03-07","NV Energy","-195.3","USD","A004_03_export.csv",""
"T02068","A003","9/27/2025","2025-09-29","Amazon","-173.17","USD","A003_09_export.csv",""
"T02069","A003","2025-05-01 00:00:00","2025-05-02","CHEVRON 0209341","-41.42","USD","A003_05_export.csv",""
"T02070","A003","10/1/2025","2025-10-02","YARD HOUSE 8387","-107.85","USD","A003_10_export.csv",""
"T02071","A001","2025-03-04 00:00:00","2025-03-05","Walgreens","-91.27","USD","A001_03_export.csv",""
"T02072","A005","2025-02-24","2025-02-25","Target","-193.51","USD","A005_02_export.csv",""
"T02073","A005","2025-12-29 00:00:00","2025-12-30","CHEVRON 0209341","-28.11","USD","A005_12_export.csv",""
"T02074","A001","10/10/2025","2025-10-11","Walgreens","-17.61","USD","A001_10_export.csv",""
"T02075","A004","4/7/2025","2025-04-08","CVS/PHARMACY #8829","-51.66","USD","A004_04_export.csv",""
"T02076","A001","2025-10-07 00:00:00","2025-10-08","COSTCO WHSE #1320","-23.55","USD","A001_10_export.csv",""
"T02077","A005","7/29/2025","2025-07-31","DD *DOORDASH","-104.37","USD","A005_07_export.csv","Other"
"T02078","A003","2025-04-27","2025-04-28","Shell","-44.29","USD","A003_04_export.csv",""
"T02079","A004","10/10/2025","2025-10-11","AMC 0039 TOWN SQUARE","-56.69","USD","A004_10_export.csv","Shopping"
"T02080","A005","12/22/2025","2025-12-23","WALGREENS #04712","-109.42","USD","A005_12_export.csv","Other"
"T02081","A005","11/13/2025","2025-11-14","NVENERGY PAYMENT","-75.78","USD","A005_11_export.csv",""
"T02082","A001","10/9/2025","2025-10-11","LAS VEGAS ATHLETIC CLUB","-52.85","USD","A001_10_export.csv",""
"T02083","A001","2025-06-24","2025-06-26","NETFLIX.COM","-64.22","USD","A001_06_export.csv",""
"T02084","A005","2025-01-10 00:00:00","2025-01-11","COSTCO WHSE #1320","-155.62","USD","A005_01_export.csv",""
"T02085","A005","5/19/2025","2025-05-20","Chipotle","-85.55","USD","A005_05_export.csv",""
"T02086","A002","2025-04-09","2025-04-10","NV Energy","-121.13","USD","A002_04_export.csv","Bills"
"T02087","A003","10/3/2025","2025-10-05","NIKE LAS VEGAS","-155.73","USD","A003_10_export.csv",""
"T02088","A005","2025-06-16 00:00:00","2025-06-17","CHEVRON 0209341","-22.5","USD","A005_06_export.csv",""
"T02089","A005","2025-01-18","2025-01-19","Cox Communications","-62.28","USD","A005_01_export.csv",""
"T02090","A001","2025-10-16","2025-10-17","NIKE LAS VEGAS","-30.37","USD","A001_10_export.csv","Other"
"T02091","A001","2025-01-06","2025-01-08","Nike","-79.35","USD","A001_01_export.csv",""
"T02092","A004","2025-02-04","2025-02-05","Shell","-88.86","USD","A004_02_export.csv",""
"T02093","A002","2025-03-13","2025-03-14","Spotify","-35.09","USD","A002_03_export.csv",""
"T02094","A004","2025-08-03","2025-08-04","AIRBNB * HM","-569.57","USD","A004_08_export.csv",""
"T02095","A005","10/9/2025","2025-10-11","LVAC","-88.15","USD","A005_10_export.csv","Bills"
"T02096","A001","2025-04-27 00:00:00","2025-04-29","LVAC","-20.69","USD","A001_04_export.csv",""
"T02097","A001","2025-05-07 00:00:00","2025-05-08","Marriott","-536.24","USD","A001_05_export.csv","Shopping"
"T02098","A003","1/15/2025","2025-01-16","Walgreens","-105.31","USD","A003_01_export.csv",""
"T02099","A005","2025-04-12 00:00:00","2025-04-14","Airbnb","-772.48","USD","A005_04_export.csv",""
"T02100","A004","2025-02-23 00:00:00","2025-02-24","Cox Communications","-154.73","USD","A004_02_export.csv",""
"T02101","A005","5/22/2025","2025-05-23","Spotify","-69.16","USD","A005_05_export.csv","Other"
"T02102","A005","2025-06-02","2025-06-03","Nike","-24.92","USD","A005_06_export.csv","Shopping"
"T02103","A005","2025-11-06 00:00:00","2025-11-07","WALGREENS #04712","-63.75","USD","A005_11_export.csv",""
"T02104","A005","3/4/2025","2025-03-05","SMITHS #348","-74.88","USD","A005_03_export.csv",""
"T02105","A001","1/6/2025","2025-01-07","AMC Theatres","-57.55","USD","A001_01_export.csv",""
"T02106","A002","2025-08-27 00:00:00","2025-08-28","AMC Theatres","-20.03","USD","A002_08_export.csv",""
"T02107","A003","11/16/2025","2025-11-17","MARRIOTT HOTEL","-346.64","USD","A003_11_export.csv",""
"T02108","A003","2025-03-10 00:00:00","2025-03-12","Southwest Gas","-120.32","USD","A003_03_export.csv",""
"T02109","A004","2025-12-06","2025-12-07","Costco","-64.62","USD","A004_12_export.csv",""
"T02110","A002","10/10/2025","2025-10-11","SW GAS CORP","-202.73","USD","A002_10_export.csv",""
"T02111","A001","2025-02-06 00:00:00","2025-02-07","AMAZON.COM*","-43.18","USD","A001_02_export.csv",""
"T02112","A003","10/4/2025","2025-10-05","Walgreens","-38.85","USD","A003_10_export.csv","Bills"
"T02113","A002","6/12/2025","2025-06-13","Costco","-112.02","USD","A002_06_export.csv",""
"T02114","A001","2025-02-15","2025-02-16","CVS/PHARMACY #8829","-36.41","USD","A001_02_export.csv",""
"T02115","A003","2025-10-08 00:00:00","2025-10-10","SMITHS GROCERY 0348","-184.06","USD","A003_10_export.csv",""
"T02116","A004","9/28/2025","2025-09-29","Airbnb","-649.97","USD","A004_09_export.csv",""
"T02117","A002","2025-12-06 00:00:00","2025-12-07","AIRBNB * HM","-333.21","USD","A002_12_export.csv",""
"T02118","A001","2025-11-09","2025-11-11","Smith's","-134.38","USD","A001_11_export.csv","Shopping"
"T02119","A001","2025-12-06 00:00:00","2025-12-07","Shell","-40.88","USD","A001_12_export.csv",""
"T02120","A004","2025-10-12","2025-10-13","CHIPOTLE 2841","-106.37","USD","A004_10_export.csv",""
"T02121","A003","11/16/2025","2025-11-17","AIRBNB * HM","-440.33","USD","A003_11_export.csv",""
"T02122","A002","2025-08-23 00:00:00","2025-08-24","AMZN Mktp US*","-258.15","USD","A002_08_export.csv",""
"T02123","A004","2025-12-29 00:00:00","2025-12-30","NIKE LAS VEGAS","-257.93","USD","A004_12_export.csv",""
"T02124","A005","2025-01-11 00:00:00","2025-01-12","NIKE LAS VEGAS","-197.39","USD","A005_01_export.csv",""
"T02125","A005","2025-06-03 00:00:00","2025-06-04","Trader Joe's","-111.93","USD","A005_06_export.csv",""
"T02126","A002","2025-09-21","2025-09-22","AMC 0039 TOWN SQUARE","-33.88","USD","A002_09_export.csv",""
"T02127","A002","1/19/2025","2025-01-20","Amazon","-47.43","USD","A002_01_export.csv",""
"T02128","A004","2025-01-08","2025-01-09","SPOTIFY USA","-58.88","USD","A004_01_export.csv","Shopping"
"T02129","A004","2025-06-11","2025-06-12","SMITHS #348","-36.41","USD","A004_06_export.csv",""
"T02130","A002","2025-01-31 00:00:00","2025-02-02","MARRIOTT HOTEL","-475.87","USD","A002_01_export.csv",""
"T02131","A003","2025-04-01","2025-04-02","Target","-30.89","USD","A003_04_export.csv","Bills"
"T02132","A001","7/8/2025","2025-07-09","Chevron","-43.58","USD","A001_07_export.csv",""
"T02133","A005","2025-06-22","2025-06-23","Airbnb","-302.63","USD","A005_06_export.csv",""
"T02134","A001","2025-12-18 00:00:00","2025-12-20","SMITHS GROCERY 0348","-183.57","USD","A001_12_export.csv",""
"T02135","A002","2025-12-06 00:00:00","2025-12-07","YARD HOUSE 8387","-79.03","USD","A002_12_export.csv",""
"T02136","A001","2025-01-20 00:00:00","2025-01-21","NIKE LAS VEGAS","-66.09","USD","A001_01_export.csv","Shopping"
"T02137","A005","9/9/2025","2025-09-10","DoorDash","-70.93","USD","A005_09_export.csv","Other"
"T02138","A005","2025-08-24 00:00:00","2025-08-25","CVS","-19.86","USD","A005_08_export.csv",""
"T02139","A001","2025-01-26 00:00:00","2025-01-28","Southwest Gas","-165.86","USD","A001_01_export.csv",""
"T02140","A004","2025-05-26","2025-05-28","SMITHS #348","-104.8","USD","A004_05_export.csv",""
"T02141","A003","2025-07-27 00:00:00","2025-07-29","Cox Communications","-83.86","USD","A003_07_export.csv",""
"T02142","A004","2025-11-23","2025-11-24","MARRIOTT HOTEL","-916.36","USD","A004_11_export.csv",""
"T02143","A005","2025-05-04 00:00:00","2025-05-05","Marriott","-922.58","USD","A005_05_export.csv",""
"T02144","A001","2025-09-01","2025-09-02","Trader Joe's","-149.66","USD","A001_09_export.csv",""
"T02145","A005","2025-01-30","2025-01-31","WALGREENS #04712","-16.49","USD","A005_01_export.csv",""
"T02146","A003","8/23/2025","2025-08-25","Shell","-39.55","USD","A003_08_export.csv",""
"T02147","A003","2025-03-09 00:00:00","2025-03-10","CVS/PHARMACY #8829","-57.53","USD","A003_03_export.csv",""
"T02148","A004","6/17/2025","2025-06-18","Shell","-63.89","USD","A004_06_export.csv",""
"T02149","A002","2025-08-23","2025-08-25","Netflix","-32.4","USD","A002_08_export.csv",""
"T02150","A004","2025-06-27 00:00:00","2025-06-28","NETFLIX.COM","-25.87","USD","A004_06_export.csv",""
"T02151","A003","2/2/2025","2025-02-04","TARGET T-2450","-255.55","USD","A003_02_export.csv",""
"T02152","A002","2/4/2025","2025-02-05","Uber","-86.98","USD","A002_02_export.csv",""
"T02153","A004","7/26/2025","2025-07-28","AMC Theatres","-42.33","USD","A004_07_export.csv",""
"T02154","A005","2025-09-03 00:00:00","2025-09-04","UBER *TRIP","-13.76","USD","A005_09_export.csv",""
"T02155","A003","10/12/2025","2025-10-13","Nike","-223.72","USD","A003_10_export.csv",""
"T02156","A005","2025-08-21","2025-08-22","COX COMMUNICATIONS","-118.16","USD","A005_08_export.csv",""
"T02157","A001","2025-01-07 00:00:00","2025-01-08","NIKE LAS VEGAS","-174","USD","A001_01_export.csv",""
"T02158","A004","2/22/2025","2025-02-23","CHEVRON 0209341","-77.92","USD","A004_02_export.csv",""
"T02159","A004","2025-12-23","2025-12-24","Netflix","-71.41","USD","A004_12_export.csv",""
"T02160","A001","2025-04-15","2025-04-16","Southwest Airlines","-273.33","USD","A001_04_export.csv",""
"T02161","A005","2025-01-13 00:00:00","2025-01-14","Chipotle","-76.99","USD","A005_01_export.csv",""
"T02162","A005","11/20/2025","2025-11-21","CHIPOTLE 2841","-87.28","USD","A005_11_export.csv",""
"T02163","A002","2025-09-01 00:00:00","2025-09-02","SW GAS CORP","-192.78","USD","A002_09_export.csv",""
"T02164","A003","8/14/2025","2025-08-15","CVS","-86.77","USD","A003_08_export.csv",""
"T02165","A005","4/21/2025","2025-04-23","Marriott","-648.89","USD","A005_04_export.csv",""
"T02166","A003","2025-08-26","2025-08-27","COX COMMUNICATIONS","-100.47","USD","A003_08_export.csv","Other"
"T02167","A004","7/31/2025","2025-08-01","CVS/PHARMACY #8829","-18.41","USD","A004_07_export.csv",""
"T02168","A002","2025-06-09","2025-06-10","Costco","-25.59","USD","A002_06_export.csv",""
"T02169","A003","9/6/2025","2025-09-07","Netflix","-29.37","USD","A003_09_export.csv",""
"T02170","A002","2/1/2025","2025-02-03","COSTCO WHSE #1320","-166.9","USD","A002_02_export.csv",""
"T02171","A005","2025-03-23","2025-03-24","COX COMMUNICATIONS","-229.79","USD","A005_03_export.csv",""
"T02172","A001","2025-01-06","2025-01-08","NIKE LAS VEGAS","-148.96","USD","A001_01_export.csv",""
"T02173","A005","2025-05-30 00:00:00","2025-05-31","CVS","-84.8","USD","A005_05_export.csv",""
"T02174","A001","10/1/2025","2025-10-02","SPOTIFY USA","-37.04","USD","A001_10_export.csv",""
"T02175","A002","2/21/2025","2025-02-23","Marriott","-542.12","USD","A002_02_export.csv",""
"T02176","A004","7/6/2025","2025-07-08","AMZN Mktp US*","-142.44","USD","A004_07_export.csv",""
"T02177","A005","2025-08-17 00:00:00","2025-08-18","DOORDASH*TEMP AUTH","-107.76","USD","A005_08_export.csv",""
"T02178","A002","2/18/2025","2025-02-19","NVENERGY PAYMENT","-195.06","USD","A002_02_export.csv","Shopping"
"T02179","A003","2025-01-05","2025-01-06","AIRBNB * HM","-190.47","USD","A003_01_export.csv",""
"T02180","A001","2025-11-09 00:00:00","2025-11-10","DOORDASH*TEMP AUTH","-47","USD","A001_11_export.csv",""
"T02181","A003","2025-08-19","2025-08-21","AMC Theatres","-71.2","USD","A003_08_export.csv",""
"T02182","A001","2025-01-13","2025-01-14","CVS","-24.12","USD","A001_01_export.csv",""
"T02183","A002","6/23/2025","2025-06-24","Marriott","-937.62","USD","A002_06_export.csv",""
"T02184","A001","2025-12-10 00:00:00","2025-12-11","SPOTIFY USA","-28.12","USD","A001_12_export.csv",""
"T02185","A004","1/12/2025","2025-01-14","NETFLIX.COM","-35.12","USD","A004_01_export.csv",""
"T02186","A001","2025-11-18","2025-11-19","AMC 0039 TOWN SQUARE","-14.34","USD","A001_11_export.csv",""
"T02187","A004","2025-09-09 00:00:00","2025-09-10","YARD HOUSE 8387","-88.56","USD","A004_09_export.csv",""
"T02188","A005","2025-09-03","2025-09-04","Netflix","-22.99","USD","A005_09_export.csv",""
"T02189","A001","1/15/2025","2025-01-16","TARGET T-2450","-191.42","USD","A001_01_export.csv",""
"T02190","A005","2025-04-28 00:00:00","2025-04-29","Netflix","-37.34","USD","A005_04_export.csv",""
"T02191","A003","3/14/2025","2025-03-15","CVS","-94.65","USD","A003_03_export.csv",""
"T02192","A003","2025-02-18","2025-02-20","NETFLIX.COM","-53.07","USD","A003_02_export.csv",""
"T02193","A004","1/4/2025","2025-01-05","SOUTHWEST AIR","-640.37","USD","A004_01_export.csv","Bills"
"T02194","A005","2/14/2025","2025-02-15","CVS/PHARMACY #8829","-77.38","USD","A005_02_export.csv",""
"T02195","A001","2025-06-11 00:00:00","2025-06-12","UBER *TRIP","-67.44","USD","A001_06_export.csv",""
"T02196","A005","2025-07-29","2025-07-30","AMZN Mktp US*","-214.65","USD","A005_07_export.csv",""
"T02197","A004","2025-08-10 00:00:00","2025-08-11","Uber","-16.71","USD","A004_08_export.csv",""
"T02198","A003","7/18/2025","2025-07-20","COX COMMUNICATIONS","-187.34","USD","A003_07_export.csv","Bills"
"T02199","A001","2025-01-14 00:00:00","2025-01-15","AMZN Mktp US*","-51.38","USD","A001_01_export.csv",""
"T02200","A001","2025-04-15 00:00:00","2025-04-17","SPOTIFY USA","-54.64","USD","A001_04_export.csv",""
"T02201","A005","2025-12-25 00:00:00","2025-12-26","AMC 0039 TOWN SQUARE","-37.57","USD","A005_12_export.csv",""
"T02202","A002","2025-04-07 00:00:00","2025-04-09","SW GAS CORP","-89.45","USD","A002_04_export.csv",""
"T02203","A003","5/16/2025","2025-05-17","Marriott","-531.42","USD","A003_05_export.csv",""
"T02204","A001","2025-06-08 00:00:00","2025-06-09","DD *DOORDASH","-86.26","USD","A001_06_export.csv",""
"T02205","A003","2025-03-19","2025-03-20","Chevron","-15.89","USD","A003_03_export.csv",""
"T02206","A001","8/25/2025","2025-08-26","Marriott","-861.77","USD","A001_08_export.csv","Shopping"
"T02207","A001","2025-05-09","2025-05-10","LAS VEGAS ATHLETIC CLUB","-61.7","USD","A001_05_export.csv",""
"T02208","A003","9/9/2025","2025-09-10","Uber Eats","-84.01","USD","A003_09_export.csv","Other"
"T02209","A001","6/20/2025","2025-06-21","AMZN Mktp US*","-174.77","USD","A001_06_export.csv",""
"T02210","A005","2025-01-18 00:00:00","2025-01-19","CVS","-87.04","USD","A005_01_export.csv",""
"T02211","A002","10/30/2025","2025-10-31","TARGET T-2450","-131.27","USD","A002_10_export.csv",""
"T02212","A002","2025-04-14 00:00:00","2025-04-16","Smith's","-122.92","USD","A002_04_export.csv",""
"T02213","A004","2025-02-26 00:00:00","2025-02-28","Airbnb","-816.58","USD","A004_02_export.csv",""
"T02214","A002","11/29/2025","2025-11-30","DD *DOORDASH","-75.74","USD","A002_11_export.csv",""
"T02215","A005","12/24/2025","2025-12-25","Southwest Airlines","-193.53","USD","A005_12_export.csv",""
"T02216","A003","2025-08-31","2025-09-01","NIKE LAS VEGAS","-173.46","USD","A003_08_export.csv",""
"T02217","A003","12/18/2025","2025-12-19","Southwest Airlines","-397.43","USD","A003_12_export.csv",""
"T02218","A003","2025-10-05","2025-10-07","WALGREENS #04712","-78.58","USD","A003_10_export.csv",""
"T02219","A005","1/30/2025","2025-01-31","NVENERGY PAYMENT","-163.6","USD","A005_01_export.csv",""
"T02220","A005","2025-03-02 00:00:00","2025-03-03","WALGREENS #04712","-64.8","USD","A005_03_export.csv",""
"T02221","A002","3/18/2025","2025-03-19","Uber Eats","-19.61","USD","A002_03_export.csv",""
"T02222","A005","2025-05-30","2025-05-31","WALGREENS #04712","-10.69","USD","A005_05_export.csv",""
"T02223","A003","2025-03-14 00:00:00","2025-03-15","NIKE LAS VEGAS","-239.25","USD","A003_03_export.csv",""
"T02224","A004","2025-02-19 00:00:00","2025-02-20","Netflix","-48.95","USD","A004_02_export.csv",""
"T02225","A003","5/7/2025","2025-05-09","Amazon","-220.16","USD","A003_05_export.csv",""
"T02226","A004","2025-07-19 00:00:00","2025-07-20","AMZN Mktp US*","-84.08","USD","A004_07_export.csv",""
"T02227","A003","9/2/2025","2025-09-03","UBER *TRIP","-38.74","USD","A003_09_export.csv",""
"T02228","A003","10/5/2025","2025-10-06","AMC 0039 TOWN SQUARE","-13.78","USD","A003_10_export.csv",""
"T02229","A005","2025-02-24","2025-02-25","Southwest Gas","-243.35","USD","A005_02_export.csv",""
"T02230","A002","2025-04-12","2025-04-14","NV Energy","-118.77","USD","A002_04_export.csv",""
"T02231","A005","2025-04-23","2025-04-24","Cox Communications","-205.54","USD","A005_04_export.csv",""
"T02232","A001","11/8/2025","2025-11-09","UBER *EATS","-33.74","USD","A001_11_export.csv",""
"T02233","A002","2025-05-30","2025-05-31","Target","-200.43","USD","A002_05_export.csv",""
"T02234","A002","2025-10-28 00:00:00","2025-10-29","AMZN Mktp US*","-210.64","USD","A002_10_export.csv",""
"T02235","A003","2025-10-20","2025-10-21","AMAZON.COM*","-206.08","USD","A003_10_export.csv",""
"T02236","A001","2025-02-16 00:00:00","2025-02-18","DoorDash","-53.9","USD","A001_02_export.csv",""
"T02237","A001","2025-11-05","2025-11-06","Nike","-47.53","USD","A001_11_export.csv",""
"T02238","A004","1/23/2025","2025-01-25","UBER *TRIP","-55.71","USD","A004_01_export.csv",""
"T02239","A001","2025-06-21","2025-06-22","SW GAS CORP","-162.64","USD","A001_06_export.csv",""
"T02240","A002","2025-06-30 00:00:00","2025-07-01","Chipotle","-66.7","USD","A002_06_export.csv","Bills"
"T02241","A002","2025-11-15 00:00:00","2025-11-16","AMC Theatres","-50.1","USD","A002_11_export.csv",""
"T02242","A003","11/3/2025","2025-11-05","NV Energy","-46.08","USD","A003_11_export.csv",""
"T02243","A002","2025-02-09","2025-02-11","SPOTIFY USA","-33.42","USD","A002_02_export.csv",""
"T02244","A004","2025-07-02 00:00:00","2025-07-04","DOORDASH*TEMP AUTH","-31.27","USD","A004_07_export.csv",""
"T02245","A005","2025-08-04 00:00:00","2025-08-05","CVS/PHARMACY #8829","-28.44","USD","A005_08_export.csv",""
"T02246","A004","2/16/2025","2025-02-17","CHEVRON 0209341","-38.78","USD","A004_02_export.csv",""
"T02247","A004","6/10/2025","2025-06-11","SMITHS #348","-112.26","USD","A004_06_export.csv",""
"T02248","A004","2025-03-15","2025-03-16","LVAC","-28.88","USD","A004_03_export.csv",""
"T02249","A003","3/3/2025","2025-03-04","SOUTHWEST AIR","-428.61","USD","A003_03_export.csv",""
"T02250","A005","12/24/2025","2025-12-25","COX COMMUNICATIONS","-211.93","USD","A005_12_export.csv",""
"T02251","A004","1/27/2025","2025-01-28","Costco","-136.76","USD","A004_01_export.csv",""
"T02252","A005","2025-06-15","2025-06-16","UBER *TRIP","-24.55","USD","A005_06_export.csv",""
"T02253","A005","10/9/2025","2025-10-10","Chipotle","-85.36","USD","A005_10_export.csv",""
"T02254","A002","2025-12-05","2025-12-06","LAS VEGAS ATHLETIC CLUB","-103.42","USD","A002_12_export.csv",""
"T02255","A001","2025-03-15","2025-03-16","SOUTHWEST AIR","-255.28","USD","A001_03_export.csv",""
"T02256","A001","2025-09-22 00:00:00","2025-09-23","CVS/PHARMACY #8829","-17.97","USD","A001_09_export.csv","Other"
"T02257","A003","2025-07-22","2025-07-23","Trader Joe's","-145.77","USD","A003_07_export.csv",""
"T02258","A002","2025-08-27","2025-08-28","Uber","-71.36","USD","A002_08_export.csv","Other"
"T02259","A003","2025-06-16 00:00:00","2025-06-17","SHELL OIL 5742","-62.35","USD","A003_06_export.csv",""
"T02260","A003","2025-12-03 00:00:00","2025-12-04","Uber","-63.38","USD","A003_12_export.csv",""
"T02261","A002","7/1/2025","2025-07-02","COSTCO WHSE #1320","-47.26","USD","A002_07_export.csv",""
"T02262","A002","2025-03-17","2025-03-18","TRADER JOES 124","-75.99","USD","A002_03_export.csv",""
"T02263","A004","2025-08-03","2025-08-05","DoorDash","-98.79","USD","A004_08_export.csv",""
"T02264","A004","2/11/2025","2025-02-12","SW GAS CORP","-155.72","USD","A004_02_export.csv","Food"
"T02265","A005","2025-12-25 00:00:00","2025-12-27","AMC Theatres","-47.25","USD","A005_12_export.csv",""
"T02266","A001","10/8/2025","2025-10-09","AMAZON.COM*","-226.16","USD","A001_10_export.csv",""
"T02267","A004","2025-11-04","2025-11-05","Southwest Airlines","-301.04","USD","A004_11_export.csv",""
"T02268","A001","8/9/2025","2025-08-10","COSTCO WHSE #1320","-93.48","USD","A001_08_export.csv",""
"T02269","A005","2025-12-05","2025-12-06","Chevron","-74.12","USD","A005_12_export.csv",""
"T02270","A002","2025-06-07 00:00:00","2025-06-08","Cox Communications","-196.91","USD","A002_06_export.csv",""
"T02271","A005","6/11/2025","2025-06-12","Costco","-93.65","USD","A005_06_export.csv",""
"T02272","A003","5/14/2025","2025-05-15","Smith's","-117.58","USD","A003_05_export.csv",""
"T02273","A001","2025-01-16 00:00:00","2025-01-18","COX COMMUNICATIONS","-77.71","USD","A001_01_export.csv",""
"T02274","A003","2025-01-09 00:00:00","2025-01-10","COX COMMUNICATIONS","-62.77","USD","A003_01_export.csv",""
"T02275","A005","7/14/2025","2025-07-15","NETFLIX.COM","-61.87","USD","A005_07_export.csv","Food"
"T02276","A003","2025-03-15","2025-03-16","Spotify","-22.63","USD","A003_03_export.csv",""
"T02277","A001","2025-07-15","2025-07-16","CVS/PHARMACY #8829","-75.09","USD","A001_07_export.csv",""
"T02278","A002","7/29/2025","2025-07-30","NIKE LAS VEGAS","-216.97","USD","A002_07_export.csv",""
"T02279","A003","2025-11-24 00:00:00","2025-11-25","Chevron","-90.52","USD","A003_11_export.csv",""
"T02280","A001","2025-11-08 00:00:00","2025-11-09","Marriott","-459.9","USD","A001_11_export.csv",""
"T02281","A004","2025-07-15 00:00:00","2025-07-16","NETFLIX.COM","-38.92","USD","A004_07_export.csv",""
"T02282","A002","2025-01-11 00:00:00","2025-01-12","LAS VEGAS ATHLETIC CLUB","-32.91","USD","A002_01_export.csv",""
"T02283","A004","2025-09-19","2025-09-21","SHELL OIL 5742","-24.04","USD","A004_09_export.csv",""
